Id,Claim_Verification,Engagement_Score,Label,Type
CMT_17457,-2,0,CMT_17457,Comment
CMT_17458,1,1,CMT_17458,Comment
CMT_17459,-2,0,CMT_17459,Comment
CMT_17460,1,0,CMT_17460,Comment
CMT_17461,-2,0,CMT_17461,Comment
CMT_17462,-2,1,CMT_17462,Comment
CMT_17463,0,1,CMT_17463,Comment
CMT_17464,0,2,CMT_17464,Comment
CMT_17465,-1,7,CMT_17465,Comment
CMT_17466,-2,0,CMT_17466,Comment
CMT_17467,1,0,CMT_17467,Comment
CMT_17468,-2,0,CMT_17468,Comment
CMT_17469,0,3,CMT_17469,Comment
CMT_17470,1,0,CMT_17470,Comment
CMT_17471,-2,2,CMT_17471,Comment
CMT_17472,-2,0,CMT_17472,Comment
CMT_17473,0,0,CMT_17473,Comment
CMT_17474,-2,0,CMT_17474,Comment
CMT_17475,-2,0,CMT_17475,Comment
CMT_17476,-3,1,CMT_17476,Comment
CMT_17477,-2,1,CMT_17477,Comment
CMT_17478,1,0,CMT_17478,Comment
CMT_17479,-2,0,CMT_17479,Comment
CMT_17480,-3,1,CMT_17480,Comment
CMT_17481,-2,0,CMT_17481,Comment
CMT_17482,1,1,CMT_17482,Comment
CMT_17483,-2,0,CMT_17483,Comment
CMT_17484,1,0,CMT_17484,Comment
CMT_17485,-2,0,CMT_17485,Comment
CMT_17486,-2,14,CMT_17486,Comment
CMT_17487,-2,1,CMT_17487,Comment
CMT_17488,-2,2,CMT_17488,Comment
CMT_17489,-1,0,CMT_17489,Comment
CMT_17490,-2,0,CMT_17490,Comment
CMT_17491,-2,1,CMT_17491,Comment
CMT_17492,1,0,CMT_17492,Comment
CMT_17493,-1,0,CMT_17493,Comment
CMT_17494,-2,2,CMT_17494,Comment
CMT_17495,-1,0,CMT_17495,Comment
CMT_17496,0,2,CMT_17496,Comment
CMT_17497,-2,0,CMT_17497,Comment
CMT_17498,-2,2,CMT_17498,Comment
CMT_17499,-2,8,CMT_17499,Comment
CMT_17500,1,1,CMT_17500,Comment
CMT_17501,1,0,CMT_17501,Comment
CMT_17502,2,2,CMT_17502,Comment
CMT_17503,-1,1,CMT_17503,Comment
CMT_17504,1,6,CMT_17504,Comment
CMT_17505,1,2,CMT_17505,Comment
CMT_17506,-2,2,CMT_17506,Comment
CMT_17507,1,1,CMT_17507,Comment
CMT_17508,0,3,CMT_17508,Comment
CMT_17509,2,14,CMT_17509,Comment
CMT_17510,1,1,CMT_17510,Comment
CMT_17511,0,0,CMT_17511,Comment
CMT_17512,-2,0,CMT_17512,Comment
CMT_17513,1,0,CMT_17513,Comment
CMT_17514,-2,0,CMT_17514,Comment
CMT_17515,-2,3,CMT_17515,Comment
CMT_17516,0,1,CMT_17516,Comment
CMT_17517,1,1,CMT_17517,Comment
CMT_17518,-2,0,CMT_17518,Comment
CMT_17519,-3,0,CMT_17519,Comment
CMT_17520,-2,0,CMT_17520,Comment
CMT_17521,1,1192,CMT_17521,Comment
CMT_17522,-1,0,CMT_17522,Comment
CMT_17523,0,0,CMT_17523,Comment
CMT_17524,1,1,CMT_17524,Comment
CMT_17525,1,12,CMT_17525,Comment
CMT_17526,1,0,CMT_17526,Comment
CMT_17527,1,0,CMT_17527,Comment
CMT_17528,-1,1,CMT_17528,Comment
CMT_17529,-2,0,CMT_17529,Comment
CMT_17530,-1,3,CMT_17530,Comment
CMT_17531,-2,0,CMT_17531,Comment
CMT_17532,-1,0,CMT_17532,Comment
CMT_17533,-2,0,CMT_17533,Comment
CMT_17534,-2,3,CMT_17534,Comment
CMT_17535,-2,4,CMT_17535,Comment
CMT_17536,0,0,CMT_17536,Comment
CMT_17537,1,0,CMT_17537,Comment
CMT_17538,1,2,CMT_17538,Comment
CMT_17539,1,1,CMT_17539,Comment
CMT_17540,1,444,CMT_17540,Comment
CMT_17541,1,2,CMT_17541,Comment
CMT_17542,-2,0,CMT_17542,Comment
CMT_17543,-2,1,CMT_17543,Comment
CMT_17544,0,0,CMT_17544,Comment
CMT_17545,1,1,CMT_17545,Comment
CMT_17546,-2,0,CMT_17546,Comment
CMT_17547,-2,0,CMT_17547,Comment
CMT_17548,-2,4,CMT_17548,Comment
CMT_17549,-1,0,CMT_17549,Comment
CMT_17550,-2,117,CMT_17550,Comment
CMT_17551,1,291,CMT_17551,Comment
CMT_17552,1,0,CMT_17552,Comment
CMT_17553,-2,2,CMT_17553,Comment
CMT_17554,1,0,CMT_17554,Comment
CMT_17555,1,8,CMT_17555,Comment
CMT_17556,1,0,CMT_17556,Comment
CMT_17557,-1,1,CMT_17557,Comment
CMT_17558,1,1,CMT_17558,Comment
CMT_17559,-1,3,CMT_17559,Comment
CMT_17560,1,4,CMT_17560,Comment
CMT_17561,1,0,CMT_17561,Comment
CMT_17562,1,4,CMT_17562,Comment
CMT_17563,-1,0,CMT_17563,Comment
CMT_17564,1,0,CMT_17564,Comment
CMT_17565,1,0,CMT_17565,Comment
CMT_17566,-3,4,CMT_17566,Comment
CMT_17567,-2,1,CMT_17567,Comment
CMT_17568,-2,1,CMT_17568,Comment
CMT_17569,-3,0,CMT_17569,Comment
CMT_17570,-2,0,CMT_17570,Comment
CMT_17571,-2,0,CMT_17571,Comment
CMT_17572,1,0,CMT_17572,Comment
CMT_17573,-1,0,CMT_17573,Comment
CMT_17574,-2,1,CMT_17574,Comment
CMT_17575,-2,1,CMT_17575,Comment
CMT_17576,-2,1,CMT_17576,Comment
CMT_17577,1,0,CMT_17577,Comment
CMT_17578,-2,6,CMT_17578,Comment
CMT_17579,-1,0,CMT_17579,Comment
CMT_17580,-2,0,CMT_17580,Comment
CMT_17581,-2,0,CMT_17581,Comment
CMT_17582,1,0,CMT_17582,Comment
CMT_17583,1,0,CMT_17583,Comment
CMT_17584,1,0,CMT_17584,Comment
CMT_17585,-2,1,CMT_17585,Comment
CMT_17586,-2,3,CMT_17586,Comment
CMT_17587,1,0,CMT_17587,Comment
CMT_17588,1,0,CMT_17588,Comment
CMT_17589,1,0,CMT_17589,Comment
CMT_17590,1,1,CMT_17590,Comment
CMT_17591,1,1,CMT_17591,Comment
CMT_17592,1,1,CMT_17592,Comment
CMT_17593,-2,17,CMT_17593,Comment
CMT_17594,0,0,CMT_17594,Comment
CMT_17595,1,0,CMT_17595,Comment
CMT_17596,1,1,CMT_17596,Comment
CMT_17597,0,0,CMT_17597,Comment
CMT_17598,1,2,CMT_17598,Comment
CMT_17599,0,0,CMT_17599,Comment
CMT_17600,1,1,CMT_17600,Comment
CMT_17601,0,1,CMT_17601,Comment
CMT_17602,1,1,CMT_17602,Comment
CMT_17603,0,0,CMT_17603,Comment
CMT_17604,1,7,CMT_17604,Comment
CMT_17605,1,2,CMT_17605,Comment
CMT_17606,-2,0,CMT_17606,Comment
CMT_17607,1,2,CMT_17607,Comment
CMT_17608,1,0,CMT_17608,Comment
CMT_17609,-2,1,CMT_17609,Comment
CMT_17610,1,0,CMT_17610,Comment
CMT_17611,-2,0,CMT_17611,Comment
CMT_17612,1,0,CMT_17612,Comment
CMT_17613,0,0,CMT_17613,Comment
CMT_17614,-2,0,CMT_17614,Comment
CMT_17615,-2,0,CMT_17615,Comment
CMT_17616,-2,0,CMT_17616,Comment
CMT_17617,-2,0,CMT_17617,Comment
CMT_17618,-2,3,CMT_17618,Comment
CMT_17619,-2,2,CMT_17619,Comment
CMT_17620,-3,1,CMT_17620,Comment
CMT_17621,-1,0,CMT_17621,Comment
CMT_17622,-2,4,CMT_17622,Comment
CMT_17623,0,0,CMT_17623,Comment
CMT_17624,-2,0,CMT_17624,Comment
CMT_17625,1,0,CMT_17625,Comment
CMT_17626,-1,0,CMT_17626,Comment
CMT_17627,0,0,CMT_17627,Comment
CMT_17628,0,0,CMT_17628,Comment
CMT_17629,1,0,CMT_17629,Comment
CMT_17630,-2,1,CMT_17630,Comment
CMT_17631,-2,0,CMT_17631,Comment
CMT_17632,0,0,CMT_17632,Comment
CMT_17633,1,491,CMT_17633,Comment
CMT_17634,-1,0,CMT_17634,Comment
CMT_17635,1,148,CMT_17635,Comment
CMT_17636,-2,2,CMT_17636,Comment
CMT_17637,-2,0,CMT_17637,Comment
CMT_17638,-2,0,CMT_17638,Comment
CMT_17639,-3,3,CMT_17639,Comment
CMT_17640,0,1,CMT_17640,Comment
CMT_17641,1,2,CMT_17641,Comment
CMT_17642,-2,1,CMT_17642,Comment
CMT_17643,1,2,CMT_17643,Comment
CMT_17644,1,1,CMT_17644,Comment
CMT_17645,-2,1,CMT_17645,Comment
CMT_17646,0,0,CMT_17646,Comment
CMT_17647,-2,1,CMT_17647,Comment
CMT_17648,-3,1,CMT_17648,Comment
CMT_17649,-1,0,CMT_17649,Comment
CMT_17650,-2,1,CMT_17650,Comment
CMT_17651,0,1,CMT_17651,Comment
CMT_17652,-2,0,CMT_17652,Comment
CMT_17653,-2,6,CMT_17653,Comment
CMT_17654,1,0,CMT_17654,Comment
CMT_17655,-2,0,CMT_17655,Comment
CMT_17656,1,0,CMT_17656,Comment
CMT_17657,-2,3,CMT_17657,Comment
CMT_17658,1,0,CMT_17658,Comment
CMT_17659,1,1,CMT_17659,Comment
CMT_17660,1,2,CMT_17660,Comment
CMT_17661,-2,0,CMT_17661,Comment
CMT_17662,1,0,CMT_17662,Comment
CMT_17663,-2,5,CMT_17663,Comment
CMT_17664,-2,0,CMT_17664,Comment
CMT_17665,1,1,CMT_17665,Comment
CMT_17666,1,0,CMT_17666,Comment
CMT_17667,-2,0,CMT_17667,Comment
CMT_17668,1,1,CMT_17668,Comment
CMT_17669,1,0,CMT_17669,Comment
CMT_17670,1,1,CMT_17670,Comment
CMT_17671,0,1,CMT_17671,Comment
CMT_17672,0,0,CMT_17672,Comment
CMT_17673,-2,0,CMT_17673,Comment
CMT_17674,-1,7,CMT_17674,Comment
CMT_17675,1,1,CMT_17675,Comment
CMT_17676,0,0,CMT_17676,Comment
CMT_17677,-2,0,CMT_17677,Comment
CMT_17678,0,1,CMT_17678,Comment
CMT_17679,1,245,CMT_17679,Comment
CMT_17680,0,0,CMT_17680,Comment
CMT_17681,1,1,CMT_17681,Comment
CMT_17682,-2,0,CMT_17682,Comment
CMT_17683,0,0,CMT_17683,Comment
CMT_17684,1,0,CMT_17684,Comment
CMT_17685,-1,0,CMT_17685,Comment
CMT_17686,-2,10,CMT_17686,Comment
CMT_17687,-1,0,CMT_17687,Comment
CMT_17688,-2,0,CMT_17688,Comment
CMT_17689,1,1,CMT_17689,Comment
CMT_17690,-2,12,CMT_17690,Comment
CMT_17691,-2,0,CMT_17691,Comment
CMT_17692,-2,0,CMT_17692,Comment
CMT_17693,1,0,CMT_17693,Comment
CMT_17694,1,0,CMT_17694,Comment
CMT_17695,1,0,CMT_17695,Comment
CMT_17696,1,0,CMT_17696,Comment
CMT_17697,0,3,CMT_17697,Comment
CMT_17698,1,0,CMT_17698,Comment
CMT_17699,-2,0,CMT_17699,Comment
CMT_17700,1,0,CMT_17700,Comment
CMT_17701,-2,0,CMT_17701,Comment
CMT_17702,1,1,CMT_17702,Comment
CMT_17703,1,0,CMT_17703,Comment
CMT_17704,-2,0,CMT_17704,Comment
CMT_17705,1,0,CMT_17705,Comment
CMT_17706,1,0,CMT_17706,Comment
CMT_17707,1,1,CMT_17707,Comment
CMT_17708,1,7,CMT_17708,Comment
CMT_17709,-2,4,CMT_17709,Comment
CMT_17710,1,0,CMT_17710,Comment
CMT_17711,1,0,CMT_17711,Comment
CMT_17712,1,0,CMT_17712,Comment
CMT_17713,-2,1,CMT_17713,Comment
CMT_17714,1,1,CMT_17714,Comment
CMT_17715,0,0,CMT_17715,Comment
CMT_17716,0,561,CMT_17716,Comment
CMT_17717,1,2,CMT_17717,Comment
CMT_17718,1,0,CMT_17718,Comment
CMT_17719,0,0,CMT_17719,Comment
CMT_17720,1,4,CMT_17720,Comment
CMT_17721,0,2,CMT_17721,Comment
CMT_17722,1,3,CMT_17722,Comment
CMT_17723,-1,3,CMT_17723,Comment
CMT_17724,1,1,CMT_17724,Comment
CMT_17725,0,2,CMT_17725,Comment
CMT_17726,-1,6,CMT_17726,Comment
CMT_17727,-1,0,CMT_17727,Comment
CMT_17728,1,0,CMT_17728,Comment
CMT_17729,-2,0,CMT_17729,Comment
CMT_17730,1,41,CMT_17730,Comment
CMT_17731,-2,0,CMT_17731,Comment
CMT_17732,1,0,CMT_17732,Comment
CMT_17733,1,0,CMT_17733,Comment
CMT_17734,1,0,CMT_17734,Comment
CMT_17735,1,0,CMT_17735,Comment
CMT_17736,-2,1,CMT_17736,Comment
CMT_17737,-2,0,CMT_17737,Comment
CMT_17738,1,1,CMT_17738,Comment
CMT_17739,0,0,CMT_17739,Comment
CMT_17740,-1,1,CMT_17740,Comment
CMT_17741,-2,2,CMT_17741,Comment
CMT_17742,1,1,CMT_17742,Comment
CMT_17743,0,0,CMT_17743,Comment
CMT_17744,1,0,CMT_17744,Comment
CMT_17745,-2,0,CMT_17745,Comment
CMT_17746,-2,4,CMT_17746,Comment
CMT_17747,1,1,CMT_17747,Comment
CMT_17748,1,6,CMT_17748,Comment
CMT_17749,0,2,CMT_17749,Comment
CMT_17750,-2,0,CMT_17750,Comment
CMT_17751,0,0,CMT_17751,Comment
CMT_17752,-1,1,CMT_17752,Comment
CMT_17753,1,0,CMT_17753,Comment
CMT_17754,-2,3,CMT_17754,Comment
CMT_17755,-2,1,CMT_17755,Comment
CMT_17756,-2,1,CMT_17756,Comment
CMT_17757,1,2,CMT_17757,Comment
CMT_17758,-2,2,CMT_17758,Comment
CMT_17759,-2,7,CMT_17759,Comment
CMT_17760,-2,2,CMT_17760,Comment
CMT_17761,-2,4,CMT_17761,Comment
CMT_17762,0,3,CMT_17762,Comment
CMT_17763,-2,2,CMT_17763,Comment
CMT_17764,-1,0,CMT_17764,Comment
CMT_17765,-2,3,CMT_17765,Comment
CMT_17766,-2,1,CMT_17766,Comment
CMT_17767,-2,0,CMT_17767,Comment
CMT_17768,1,3,CMT_17768,Comment
CMT_17769,1,0,CMT_17769,Comment
CMT_17770,-2,0,CMT_17770,Comment
CMT_17771,-2,5,CMT_17771,Comment
CMT_17772,-2,2,CMT_17772,Comment
CMT_17773,-2,10,CMT_17773,Comment
CMT_17774,1,4,CMT_17774,Comment
CMT_17775,-2,6,CMT_17775,Comment
CMT_17776,1,2,CMT_17776,Comment
CMT_17777,1,2,CMT_17777,Comment
CMT_17778,1,2,CMT_17778,Comment
CMT_17779,1,3,CMT_17779,Comment
CMT_17780,1,0,CMT_17780,Comment
CMT_17781,-2,0,CMT_17781,Comment
CMT_17782,0,0,CMT_17782,Comment
CMT_17783,-1,1,CMT_17783,Comment
CMT_17784,-2,0,CMT_17784,Comment
CMT_17785,0,3,CMT_17785,Comment
CMT_17786,1,0,CMT_17786,Comment
CMT_17787,1,0,CMT_17787,Comment
CMT_17788,-2,5,CMT_17788,Comment
CMT_17789,-2,2,CMT_17789,Comment
CMT_17790,0,0,CMT_17790,Comment
CMT_17791,-2,1,CMT_17791,Comment
CMT_17792,-2,0,CMT_17792,Comment
CMT_17793,-1,1,CMT_17793,Comment
CMT_17794,-2,1,CMT_17794,Comment
CMT_17795,-2,1,CMT_17795,Comment
CMT_17796,-2,0,CMT_17796,Comment
CMT_17797,-2,0,CMT_17797,Comment
CMT_17798,-2,0,CMT_17798,Comment
CMT_17799,-1,7,CMT_17799,Comment
CMT_17800,-3,2,CMT_17800,Comment
CMT_17801,-2,0,CMT_17801,Comment
CMT_17802,1,2,CMT_17802,Comment
CMT_17803,1,2,CMT_17803,Comment
CMT_17804,1,1,CMT_17804,Comment
CMT_17805,1,1,CMT_17805,Comment
CMT_17806,1,0,CMT_17806,Comment
CMT_17807,-2,0,CMT_17807,Comment
CMT_17808,1,4,CMT_17808,Comment
CMT_17809,1,0,CMT_17809,Comment
CMT_17810,-2,0,CMT_17810,Comment
CMT_17811,-2,1,CMT_17811,Comment
CMT_17812,1,2,CMT_17812,Comment
CMT_17813,-2,0,CMT_17813,Comment
CMT_17814,1,0,CMT_17814,Comment
CMT_17815,1,0,CMT_17815,Comment
CMT_17816,1,0,CMT_17816,Comment
CMT_17817,-2,0,CMT_17817,Comment
CMT_17818,1,0,CMT_17818,Comment
CMT_17819,1,1,CMT_17819,Comment
CMT_17820,0,0,CMT_17820,Comment
CMT_17821,-2,2,CMT_17821,Comment
CMT_17822,-2,0,CMT_17822,Comment
CMT_17823,-1,0,CMT_17823,Comment
CMT_17824,0,0,CMT_17824,Comment
CMT_17825,0,3,CMT_17825,Comment
CMT_17826,-2,4,CMT_17826,Comment
CMT_17827,0,0,CMT_17827,Comment
CMT_17828,-2,91,CMT_17828,Comment
CMT_17829,0,0,CMT_17829,Comment
CMT_17830,1,1,CMT_17830,Comment
CMT_17831,-2,4,CMT_17831,Comment
CMT_17832,-2,4,CMT_17832,Comment
CMT_17833,1,45,CMT_17833,Comment
CMT_17834,0,4,CMT_17834,Comment
CMT_17835,-1,0,CMT_17835,Comment
CMT_17836,-2,0,CMT_17836,Comment
CMT_17837,0,0,CMT_17837,Comment
CMT_17838,-1,0,CMT_17838,Comment
CMT_17839,-2,0,CMT_17839,Comment
CMT_17840,0,0,CMT_17840,Comment
CMT_17841,-2,2,CMT_17841,Comment
CMT_17842,1,0,CMT_17842,Comment
CMT_17843,0,6,CMT_17843,Comment
CMT_17844,-2,2,CMT_17844,Comment
CMT_17845,0,0,CMT_17845,Comment
CMT_17846,1,0,CMT_17846,Comment
CMT_17847,-2,0,CMT_17847,Comment
CMT_17848,1,0,CMT_17848,Comment
CMT_17849,-2,2,CMT_17849,Comment
CMT_17850,-2,0,CMT_17850,Comment
CMT_17851,-2,5,CMT_17851,Comment
CMT_17852,-2,0,CMT_17852,Comment
CMT_17853,1,287,CMT_17853,Comment
CMT_17854,0,2,CMT_17854,Comment
CMT_17855,1,19,CMT_17855,Comment
CMT_17856,-2,8,CMT_17856,Comment
CMT_17857,-2,0,CMT_17857,Comment
CMT_17858,-2,2,CMT_17858,Comment
CMT_17859,1,0,CMT_17859,Comment
CMT_17860,-2,0,CMT_17860,Comment
CMT_17861,-2,0,CMT_17861,Comment
CMT_17862,0,0,CMT_17862,Comment
CMT_17863,1,0,CMT_17863,Comment
CMT_17864,1,0,CMT_17864,Comment
CMT_17865,-2,0,CMT_17865,Comment
CMT_17866,-2,2,CMT_17866,Comment
CMT_17867,1,0,CMT_17867,Comment
CMT_17868,-1,0,CMT_17868,Comment
CMT_17869,1,2,CMT_17869,Comment
CMT_17870,-2,0,CMT_17870,Comment
CMT_17871,1,0,CMT_17871,Comment
CMT_17872,1,0,CMT_17872,Comment
CMT_17873,0,0,CMT_17873,Comment
CMT_17874,-1,0,CMT_17874,Comment
CMT_17875,0,0,CMT_17875,Comment
CMT_17876,1,4,CMT_17876,Comment
CMT_17877,-2,1,CMT_17877,Comment
CMT_17878,0,0,CMT_17878,Comment
CMT_17879,-1,2,CMT_17879,Comment
CMT_17880,0,0,CMT_17880,Comment
CMT_17881,-2,0,CMT_17881,Comment
CMT_17882,-2,1,CMT_17882,Comment
CMT_17883,-2,14,CMT_17883,Comment
CMT_17884,-2,1,CMT_17884,Comment
CMT_17885,-2,0,CMT_17885,Comment
CMT_17886,-2,1,CMT_17886,Comment
CMT_17887,-2,2,CMT_17887,Comment
CMT_17888,-2,0,CMT_17888,Comment
CMT_17889,0,2,CMT_17889,Comment
CMT_17890,-3,0,CMT_17890,Comment
CMT_17891,-2,3,CMT_17891,Comment
CMT_17892,-2,0,CMT_17892,Comment
CMT_17893,-3,0,CMT_17893,Comment
CMT_17894,-2,0,CMT_17894,Comment
CMT_17895,-2,2,CMT_17895,Comment
CMT_17896,-1,0,CMT_17896,Comment
CMT_17897,-2,0,CMT_17897,Comment
CMT_17898,-2,0,CMT_17898,Comment
CMT_17899,-2,12,CMT_17899,Comment
CMT_17900,-3,4,CMT_17900,Comment
CMT_17901,-2,2,CMT_17901,Comment
CMT_17902,-2,0,CMT_17902,Comment
CMT_17903,-2,0,CMT_17903,Comment
CMT_17904,-2,0,CMT_17904,Comment
CMT_17905,-1,1,CMT_17905,Comment
CMT_17906,-1,0,CMT_17906,Comment
CMT_17907,-2,1,CMT_17907,Comment
CMT_17908,-2,3,CMT_17908,Comment
CMT_17909,1,0,CMT_17909,Comment
CMT_17910,-2,0,CMT_17910,Comment
CMT_17911,-2,2,CMT_17911,Comment
CMT_17912,1,0,CMT_17912,Comment
CMT_17913,-1,0,CMT_17913,Comment
CMT_17914,-2,2,CMT_17914,Comment
CMT_17915,0,2,CMT_17915,Comment
CMT_17916,-1,0,CMT_17916,Comment
CMT_17917,1,0,CMT_17917,Comment
CMT_17918,1,0,CMT_17918,Comment
CMT_17919,-2,0,CMT_17919,Comment
CMT_17920,-2,1,CMT_17920,Comment
CMT_17921,1,6,CMT_17921,Comment
CMT_17922,1,14,CMT_17922,Comment
CMT_17923,1,0,CMT_17923,Comment
CMT_17924,1,1,CMT_17924,Comment
CMT_17925,1,0,CMT_17925,Comment
CMT_17926,1,0,CMT_17926,Comment
CMT_17927,0,0,CMT_17927,Comment
CMT_17928,1,0,CMT_17928,Comment
CMT_17929,-2,2,CMT_17929,Comment
CMT_17930,0,22,CMT_17930,Comment
CMT_17931,1,0,CMT_17931,Comment
CMT_17932,-2,0,CMT_17932,Comment
CMT_17933,-2,1,CMT_17933,Comment
CMT_17934,0,0,CMT_17934,Comment
CMT_17935,1,0,CMT_17935,Comment
CMT_17936,-2,0,CMT_17936,Comment
CMT_17937,-2,1,CMT_17937,Comment
CMT_17938,-2,0,CMT_17938,Comment
CMT_17939,1,2,CMT_17939,Comment
CMT_17940,-2,1,CMT_17940,Comment
CMT_17941,-2,0,CMT_17941,Comment
CMT_17942,-2,2,CMT_17942,Comment
CMT_17943,1,0,CMT_17943,Comment
CMT_17944,-2,14,CMT_17944,Comment
CMT_17945,1,0,CMT_17945,Comment
CMT_17946,-2,2,CMT_17946,Comment
CMT_17947,1,0,CMT_17947,Comment
CMT_17948,-2,0,CMT_17948,Comment
CMT_17949,-1,0,CMT_17949,Comment
CMT_17950,1,0,CMT_17950,Comment
CMT_17951,0,0,CMT_17951,Comment
CMT_17952,-2,1,CMT_17952,Comment
CMT_17953,-2,0,CMT_17953,Comment
CMT_17954,1,0,CMT_17954,Comment
CMT_17955,-2,1,CMT_17955,Comment
CMT_17956,0,4,CMT_17956,Comment
CMT_17957,1,0,CMT_17957,Comment
CMT_17958,1,0,CMT_17958,Comment
CMT_17959,-3,0,CMT_17959,Comment
CMT_17960,-2,0,CMT_17960,Comment
CMT_17961,-2,0,CMT_17961,Comment
CMT_17962,1,0,CMT_17962,Comment
CMT_17963,-1,2,CMT_17963,Comment
CMT_17964,-2,0,CMT_17964,Comment
CMT_17965,1,1,CMT_17965,Comment
CMT_17966,1,0,CMT_17966,Comment
CMT_17967,1,0,CMT_17967,Comment
CMT_17968,-2,0,CMT_17968,Comment
CMT_17969,0,0,CMT_17969,Comment
CMT_17970,-2,0,CMT_17970,Comment
CMT_17971,0,2,CMT_17971,Comment
CMT_17972,1,0,CMT_17972,Comment
CMT_17973,1,0,CMT_17973,Comment
CMT_17974,0,0,CMT_17974,Comment
CMT_17975,-2,0,CMT_17975,Comment
CMT_17976,0,0,CMT_17976,Comment
CMT_17977,0,0,CMT_17977,Comment
CMT_17978,1,0,CMT_17978,Comment
CMT_17979,0,0,CMT_17979,Comment
CMT_17980,1,0,CMT_17980,Comment
CMT_17981,-2,0,CMT_17981,Comment
CMT_17982,1,2,CMT_17982,Comment
CMT_17983,1,0,CMT_17983,Comment
CMT_17984,0,5,CMT_17984,Comment
CMT_17985,-1,0,CMT_17985,Comment
CMT_17986,1,1,CMT_17986,Comment
CMT_17987,1,0,CMT_17987,Comment
CMT_17988,1,0,CMT_17988,Comment
CMT_17989,1,0,CMT_17989,Comment
CMT_17990,1,1,CMT_17990,Comment
CMT_17991,-2,6,CMT_17991,Comment
CMT_17992,-2,11,CMT_17992,Comment
CMT_17993,0,0,CMT_17993,Comment
CMT_17994,-2,0,CMT_17994,Comment
CMT_17995,-2,0,CMT_17995,Comment
CMT_17996,-2,4,CMT_17996,Comment
CMT_17997,-1,0,CMT_17997,Comment
CMT_17998,-1,0,CMT_17998,Comment
CMT_17999,-1,0,CMT_17999,Comment
CMT_18000,1,0,CMT_18000,Comment
CMT_18001,0,0,CMT_18001,Comment
CMT_18002,1,0,CMT_18002,Comment
CMT_18003,1,2,CMT_18003,Comment
CMT_18004,-2,0,CMT_18004,Comment
CMT_18005,1,0,CMT_18005,Comment
CMT_18006,1,0,CMT_18006,Comment
CMT_18007,-2,0,CMT_18007,Comment
CMT_18008,0,0,CMT_18008,Comment
CMT_18009,-2,1,CMT_18009,Comment
CMT_18010,1,0,CMT_18010,Comment
CMT_18011,-2,3,CMT_18011,Comment
CMT_18012,1,4,CMT_18012,Comment
CMT_18013,0,0,CMT_18013,Comment
CMT_18014,1,0,CMT_18014,Comment
CMT_18015,-1,0,CMT_18015,Comment
CMT_18016,-2,0,CMT_18016,Comment
CMT_18017,-1,4,CMT_18017,Comment
CMT_18018,1,0,CMT_18018,Comment
CMT_18019,1,0,CMT_18019,Comment
CMT_18020,1,0,CMT_18020,Comment
CMT_18021,-2,0,CMT_18021,Comment
CMT_18022,0,0,CMT_18022,Comment
CMT_18023,-2,0,CMT_18023,Comment
CMT_18024,0,3,CMT_18024,Comment
CMT_18025,0,2,CMT_18025,Comment
CMT_18026,1,3,CMT_18026,Comment
CMT_18027,-1,5,CMT_18027,Comment
CMT_18028,1,0,CMT_18028,Comment
CMT_18029,1,0,CMT_18029,Comment
CMT_18030,-2,0,CMT_18030,Comment
CMT_18031,1,1,CMT_18031,Comment
CMT_18032,0,0,CMT_18032,Comment
CMT_18033,2,0,CMT_18033,Comment
CMT_18034,1,0,CMT_18034,Comment
CMT_18035,1,402,CMT_18035,Comment
CMT_18036,1,0,CMT_18036,Comment
CMT_18037,1,0,CMT_18037,Comment
CMT_18038,-1,0,CMT_18038,Comment
CMT_18039,1,0,CMT_18039,Comment
CMT_18040,1,0,CMT_18040,Comment
CMT_18041,-2,0,CMT_18041,Comment
CMT_18042,1,1,CMT_18042,Comment
CMT_18043,1,0,CMT_18043,Comment
CMT_18044,1,1,CMT_18044,Comment
CMT_18045,-2,0,CMT_18045,Comment
CMT_18046,1,4,CMT_18046,Comment
CMT_18047,-2,0,CMT_18047,Comment
CMT_18048,1,0,CMT_18048,Comment
CMT_18049,-2,0,CMT_18049,Comment
CMT_18050,1,0,CMT_18050,Comment
CMT_18051,-2,0,CMT_18051,Comment
CMT_18052,1,2,CMT_18052,Comment
CMT_18053,1,945,CMT_18053,Comment
CMT_18054,1,0,CMT_18054,Comment
CMT_18055,1,15,CMT_18055,Comment
CMT_18056,1,2,CMT_18056,Comment
CMT_18057,1,0,CMT_18057,Comment
CMT_18058,1,0,CMT_18058,Comment
CMT_18059,1,0,CMT_18059,Comment
CMT_18060,1,1,CMT_18060,Comment
CMT_18061,-2,1,CMT_18061,Comment
CMT_18062,0,0,CMT_18062,Comment
CMT_18063,1,0,CMT_18063,Comment
CMT_18064,1,0,CMT_18064,Comment
CMT_18065,1,0,CMT_18065,Comment
CMT_18066,1,0,CMT_18066,Comment
CMT_18067,-2,0,CMT_18067,Comment
CMT_18068,1,0,CMT_18068,Comment
CMT_18069,-2,0,CMT_18069,Comment
CMT_18070,1,0,CMT_18070,Comment
CMT_18071,1,0,CMT_18071,Comment
CMT_18072,1,0,CMT_18072,Comment
CMT_18073,1,0,CMT_18073,Comment
CMT_18074,1,1,CMT_18074,Comment
CMT_18075,-2,0,CMT_18075,Comment
CMT_18076,1,0,CMT_18076,Comment
CMT_18077,1,0,CMT_18077,Comment
